"user_id","company","title","industry","location","description","startdate","enddate"
"-4847900195459511907",".","Retired Mechanical Engineer","","Lugano\, Switzerland","","2012-01-01",""
"-6527631411020148819",".","Commercial Operations & Management","","","- trading point and control point operations for UK CCGT / interconnectors / wind portfolio(s)\, incl. BM registered large generators & power park modules - commercial operations & contract management at 15 MW embedded CHP plant. - business systems design and support for ROC certification audits\, GHG emissions verifications\, CSEP / NEXA arrangements for biomass CHP. - human resources and personnel placement in engineering\, manufacturing and banking industries along with associated contract\, tax and expat management.","2000-07-01","2013-10-01"
"-8691307391405695167","..","سكرتاريه","","","","",""
"3875133415461720393",".","Agent de Prévention et de Sécurité Privée","","","","2018-06-01",""
"-631672107104928475","...","...","","","","",""
"-1774296401823964304","*","Electrical Estimator","","Ireland","","2020-07-01",""
"5709287456966840505","./.","Sabbatical","","","","2018-06-01","2018-08-01"
"-7584423740585376928","-","Strategischer Berater","","Berlin\, Berlin","","2018-10-01",""
"-4794010661962051024",".","IT Training/IT Support/IT Management","","London\, United Kingdom","Variety of IT jobs in London\, which included IT Technical support\, IT training and IT Management roles (from 1995 to 2000 this was in parallel to part-time study for a Business degree)","1995-07-01","2002-04-01"
"-4511590981469953440",".","Looking for new job opportunities","","","","2020-02-01",""
"1477221267768858058","","Self Employed","","Orlando\, FL","Courier and short term office/light industrial/kitchen contractor","2013-09-01",""
"6531887405424709306","--","Manager","","","","2000-03-01","2018-10-01"
"-446746688689427334",".","Souschef Fona","","","Salg\, personale og butik.","2014-02-01","2015-02-01"
"-5712546736529143314","***","Atmtsrngsngnr","","","","1900-04-01",""
"781333942394673145",".",".","","","","",""
"62551572914541608","****","***","","","","",""
"8390416889947509683","-","-","","","","",""
"3025412123856207489","-","Freelance Actor/ Performer","","","• 2007. Darren in 4 seconds\, directed by Christina Sergeant and was written by Lean Foo. Presented during the Singapore Short and Sweet Festival. Nominated for Best New Talent. • 2008. Played Jack\, a non sports enthusaist in the new Step with it Singapore\, a school tour programme under Dream Academy and Coca- Cola. • 2009. Played as Samat in Menara Panjang Umur\, a devised theatre organsied by Masakini Theatre in Istana Budaya\, Kuala Lumpur. The piece won Best Director\, Best Script and Audience Choice Award. • 2010. Played the role of Luk Soh\, a widow and then double up as her husband in FAMILY- produced by Wild Rice\, directed by Jonathan Lim. • 2010. Played the role of Fred\, a red neck in Unlike Some People\, originally known as Lady from Dubuque\, written by Edward Albee and directed by Jonathan Lim. • 2011. Played Ranjuna\, the man who brought Singapura down\, in Swordfish+Concubine: The Fall of Singapura written by Kee Thuan Chye and directed by Jonathan Lim. • 2011. Storyteller in Sentosa Storytelling comes Alive\, a June holiday programme in Sentosa. • 2011. Chosen to be part of the Writer’s Festival Literary Tour 2012. Directed by Dave Chua. • 2012. Sonnets for an Old Century\, directed by Rayann Condy. Played the role of X\, a gangster in the Bronx. • 2012. Rumah Nenekku\, written by Rilla Melati and produced by Najip Ali\, in collaboration with Esplanade. Played the role of the grandson. • 2012. Army Daze: The Musical. Played the role of Johari. Directed by Beatrice Chia\, Written by Michael Cheng. • 2013. Nenekku Di Jalan Ampas\, as part of Esplanade’s FYI series. Directed by Izad Omar and produced by Najip Ali. • 2013. Re-staged Army Daze- The Musical. Played the role of Johari. Directed by Beatrice Chia\, Written by Michael Cheng. • 2013. Storyteller in Sentosa Storytelling comes Alive\, a June holiday programme in Sentosa. * 2014. Produced and Directed Tanggang: The Unfilial Son\, under A.D.I Concept","2010-01-01",""
"7720163087228801926","..","Teacher","","","","2011-09-01",""
"-8372170080085291951","-","Trading and General Supplier","","","","",""
"-480471266010868748","/","/","","","","2015-01-01",""
"5230171885951475633","-","Husband. Father. Stay at Home Dad","","Manchester\, United Kingdom","I took the courage to have a career break and swap roles with my partner to look after our 2 young children. What began as 'a few months' quickly became a year. To any father considering the option I can say it is the most challenging yet rewarding experience you'll face\, seize this most valuable yet fleeting opportunity whilst you can.","2016-04-01","2017-05-01"
"-8628526569340440185","-","Independent work for PhD completion","","Berlin Area\, Germany","★ Analyzed experimental data acquired during work at caprotec bioanalytics GmbH and critically extracted information based on literature review ★ Elaborated dissertation and developed presentation to obtain Doctorate degree","2014-09-01","2016-04-01"
"8644428793254779026","-","Responsable travaux","","","","",""
"8640379723645580261","//","Real Estate Salesperson","","Luberon\, France","","2011-01-01","2014-01-01"
"6007959338081173403",". . .","Positionen als ADM u. KAM","","","","2000-01-01","2003-01-01"
"8378630935563001618",".","DG","","","","2010-11-01",""
"6496587335383951662","-","D.R.H. Mairie de Wissous","","France","","1999-04-01",""
"4110493076123719837",".","Pædagogisk konsulent","","","","2004-11-01",""
"1601366714484006526","-----","Pensionär","","","","1993-09-01","2005-12-01"
"7951915735126849660","-","Autónomo","","Miranda de Ebro\, Spain","","2015-09-01",""
"-213787390464365998","--","营销广告","","","1. Developed and implemented AD&PR consulting strategy and plans for clients’ branding and marketing. 2. Developed tactics and plans for PR and on-ground events. Led offline event and execution with the focus on how to leverage media resources to maximize the brand awareness. 3. Led and executed TVC development for advertising releases\, and the development of marketing materials (print and AV) for branding campaigns. Key accomplishments: Implemented co-brands project of KFC and Vitoria’s Secret Christmas Music Show campaign by integrating brand message in the show and launching related PR event. Took charge the cross-over campaigns between Rainbow Chamber Singer and KFC to launch Christmas song to promote new arrival sale. Took charge KFC ice cream category launching by snow skateboarding competition event to communicate brand message with young image and to promote sale. Initiated and implemented TV commercial shooting with chic\, street-style perspective for food and beverage promotion.","2017-08-01",""
"-2371570112941838019",".","ACTOR: TEATRO\, CINE\, RADIO Y TELEVISIÓN","","","Teatro: - OTRA TEMPESTAD (1997- 1998) Basada en la obra La Tempestad de W. Shakespeare. Teatro Buendía. Dir: Flora Lauten (Principal presentación: Shakespeare’s Globe Theatre de Londres) Personaje: Prospero. \"Passages are very funny. The encounter between the white - bearded Prospero and an almost naked Caliban ...is comical and poignant\" Jeremy Kingnston. The Times. jul 98. UK; \"Magic: Strong and youthful Prospero by Orestes Pérez\". Adam Goldstein. The Herald. 98. UK; \"De las buenas actuaciones: el hechicero Prospero\, de Orestes Pérez Estanquero\". Jorge Ignacio\, Granma. 98. Cuba - LA CÁNDIDA ERÉNDIRA (1992-1998) Autor: Gabriel García Marquez. Teatro Buendía. Directores: Carlos Celdrán\, Flora Lauten. (Principal presentación: Teatro La Candelaria de Bogotá).Personajes: El Viudo\, El Holandés\, Coronel Gerineldo Márquez.\"Viva el Partido Liberal ¡cries an exhausted\, bloodied revolutionary during Teatro Buendia’s vibrant production... It was one of those moment which should have brought the house down...gloriously funny line...\" Mark Naglazas. West Australian\, 96. Australia; \"Erendira is initiated by a particularly brutal\, harrowingly - presented rape...\". Paddy Woodworth. The Irish Time. Jul\, 94. Ireland /etc. Cine: - HASTA LA VICTORIA SIEMPRE (1997). Dir: Juan Carlos Desanzo. Films Aleph Producciones. Argentina. Personaje: Fidel Castro. “Orestes Pérez: Actor que\, en Hasta la Victoria Siempre\, interpreta al líder revolucionario cubano. Pablo. O. Scholz. El Clarin. Sep\, 1997 - RAZONES (1996). Dir: Alejandro Gil. Pers: Narrador “Su calidad formal y el excelente monologo\, se unieron a la singular actuación de Orestes...”Antonieta Cesar. Diario Trabajadores. Oct\, 96. Cuba Televisión: - ESPECTROS (2005). De Ibsen. Pers: Alving. Dir: Tomas Piard. - MIMUSA (2003). Pers: Julio. Dir: Leandro Martínez. - SHIRALAD(1992). Pers: Paulux. Serial de aventuras. Dir: José Luis Jiménez Radio: -EL PROGRAMA DE RAMÓN (1988-1989).Dir: Ramón Fernández Larrea","1992-01-01",""
"-167819310657551541",".","Private Tutor","","","• Teach organizational skills and time management • Work with children with developmental and learning disabilities • Advocate for students with parents and teachers • Teach reading\, math\, writing\, and science for K-12 • Coordinate efforts of team: teachers\, students\, and parents","2011-11-01","2019-04-01"
"-1717300108701396418","`","Corporate Ticket Sales Manager","","","I was the Corporate Ticket Sales Manager for two ski resorts\, I contributed to a successful sales team for 3 seasons. I was responsible for soliciting and maintaining/increasing business for all of both resorts products. I built professional relationships with the accounts; they trusted me and like working with me.","2007-11-01","2010-05-01"
"-2583637120025640654","-","Berufliche Neuorientierung","","","","2015-07-01","2015-12-01"
"2533378319885708384","....","Headhunter & Talent Acquisition Business Development Manager","","Madrid y alrededores\, Espana","Especialista con dilatada experiencia profesional en captación de talento y selección de personal. Colaborando con compañías a nivel nacional e internacional de diversos sectores\, principalmente Ingeniería e IT. Servicios Outsourcing. Freelance. Desarrollo de Negocio. Fidelización \,Gestión y Mantenimiento de cartera clientes.","2016-09-01",""
"2548056900620655320","?","?","","","","2020-07-01",""
"-7134586165186209003",".","Outage Manager","","","","2005-09-01","2009-03-01"
"5588842481097064715","--","FX Artist ( Personnel Project )","","","Grooming : -Yeti / Xgen / nhair - Zbrush Fibermesh -Ornatrix Dynamics : - Houdini","2015-09-01","2016-11-01"
"2715280823408953185",".","Immediately Available - Compliance Transaction Monitoring & AML Alert analyst","","","","2020-03-01",""
"1471454931774103243","","Retired","","","","2019-07-01",""
"4531030193556925641","","Excited about the next challenge!","","","","2020-10-01",""
"7614518540120551553","-","TV Documentary Cameraman","","","","1993-01-01","2018-01-01"
"-6727587737220935527","*","Directeur de production","","","","2005-01-01",""
"-22028639704652778","*","Independent Consultant","","","","2011-01-01",""
"3830810933052375095","...","Ass Mat","","","","1998-05-01",""
"-501204949183137253",".",".","","","","",""
"-7674923979739091238","*******","manager","","","","2011-09-01",""
"717142829045161199",".....","Staff operasional import","","","","2017-02-01","2019-10-01"
"-8828857628931786132",".",".","","","","",""
"-912112772102672922","-","På barsel","","","","2008-04-01","2009-05-01"
"-8261055537410825752","-","HR Manager","","","","2007-11-01","2017-11-01"
"4743093833160200432",".","Freelance","","","","2016-06-01",""
"-3390901023649579602",".","Healthcare Executive","","","","2020-12-01",""
"-3173509634981230425","-","Consultant - (Business) English / French","","Munich\, Germany","Teaching Business English directly to businesses as well as to individuals Enhancing Conversational Skills for managing day to day business life Building a sound language basis to expand on - speaking\, listening\, reading & writing","2015-08-01",""
"1946979797053202622",".",".","","","","2020-01-01",""
"-8246109348291346257","-----","Graduate\, Harvard Kennedy school of government\, mid-career Master in Public Administration","","United States","","2012-07-01","2013-06-01"
"4685999438943652305",".","System Administrator","","","","",""
"-8494894584729333775","-","-","","","","",""
"-6889799100733449873",".",".","","","","2020-01-01","2020-01-01"
"-290030633363407352","-","Stay-at-home parent","","","I took a career break to raise my child. During this time I have refined my creativeness and communication skills to resolve conflicts under pressure. I have learned to be more emphatic and maintain a positive attitude even in stressful situations. Regular interaction with different kinds of people has brushed up my social characteristics and helped in building rapport with people. Continuous activities requiring mentoring and multitasking have tuned up my leadership and time management skills. I also learned Python coding and completed the Elements of AI course.","2018-02-01",""
"-4939161244571160168","...","Producer / Board Member","","","","2004-01-01",""
"-4129935578400463334","\,",".","","","\,","1993-10-01","2010-01-01"
"2415991199901644767",".","consellor","","","","",""
"-7927609761892529930","...","Creation agence immobilière","","Region de Bordeaux\, France","","2018-12-01",""
"342897059106159170","•","Self Employed","","","Month/Year ends\, accounting system implementations","2014-09-01","2015-12-01"
"3763171800679009973",".","E-Commerce Entrepreneur","","","• Create/manage e-commerce marketplace selling and promoting products online. • Digital Sales and Marketing\, Web-site content design\, creation and development. • Advertising and Promotions/Product Listings/Featuring and Offerings. • Channel/Delivery management\, customer product reviews/response and problem resolution.","2010-11-01","2019-12-01"
"1332776232361667107",".","اخصائي اجتماعي","","","","2020-08-01",""
"3638198779852109799","-","Senior Contract Administrator","","Switzerland","","2017-12-01","2018-11-01"
"4139347685127299090",".","Relocating to US","","","","2018-06-01","2019-05-01"
"-8236229918025433552","","Doctor Of Chiropractic","","","","2016-01-01","2016-01-01"
"-729593219194160218","-","Software Development Contractor","","","Independent Software development contractor\, working on multiple web projects\, including the Central Civil Service (website migration) and NHS (library information system).","2005-08-01","2005-12-01"
"-6479463459058870361","---","Civil Engineer Water","","","","",""
"-8937841755074800311",".","Systems Service Engineer","","","","2015-07-01",""
"-5343926378837698878",".",".","","","","2019-03-01",""
"-3956892551611753874","-","Freelance Photography","","","","2014-01-01",""
"-5893361913110213836","-","Counsellor","","","","2012-09-01",""
"-3871280402853167843",".","Independent coordinator and project manager","","","2007 Project coördinator ‘Canvascollectie’ http://canvascollectie.canvas.be/ 2006 - 2007 production manager 'Menske' Ultima Vez Cie (Wim Vandekeybus) 2005 – 2006 General coördinator India festival Bozar (125.000 visitors\, budget 1\,3m) 2002 – 2006 General management dance company Peeping Tom. (www.peepingtom.be) 2004 – 2005 vzw Cargo - New Media workspace administration/subvention. www.cargoweb.org/ 2004 MUHKA - Scenography exhibition MUHKA ‘Emotion Pictures’ (curator Dieter Roelstraete) Assistance to the selected artist Honoré d'O for te Belgian Pavillion Venice. 2004 & 2005 Filmfestival Ghent – production manager 2003 & 2004 General coordinator European Filmfestival Brussels. (Flagey)","2003-02-01","2008-05-01"
"-7901100424404132397","....","Independent HR Consultant/Contractor","","","HR Transformation\, HRIS\, HR Business Process Optimization\, or HR Vendor Management roles or project work either as a lead or team member.","2015-08-01","2016-05-01"
"1889087275509810650","-","Freelance Graphic and Web Designer","","","● Design\, layout and coding of websites. ● Develop concepts\, graphics and layouts regarding client’s brief.","2006-09-01","2009-02-01"
"-4565176378456199234","..","Gérant","","Region de Lille\, France","","2012-01-01",""
"-1777036842973836186","-------","----","","","","1974-01-01",""
"-7704218742759301086",".","Vermittler von Versicherungen und Bausparverträgen","","Dortmund\, Germany","Selbstständiger Handelsvertreter nach § 84 HGB","2007-08-01","2008-07-01"
"-538308079458200468","...","...","","","","",""
"6998038627994513205","__","productrice","","","","2020-01-01",""
"4673523527804939142","...","Gerente Recursos Humanos/ Gerente Talento/ Gerente de Desarrollo Organizacional/ Subgerente Talento","","","Programa outplacement People&Partners","2020-08-01",""
"5070458061609181","-","Heating\, Ventilation\, and Air Conditioning Draftsman","","","","2017-03-01","2017-08-01"
"-7206156840858194428","--","Diseñadora gráfica freelance / Graphic designer as Freelance.","","Valladolid\, Spain","Diseñadora gráfica por cuenta propia. Proyectos como logotipos\, carteles\, folletos\, tarjetas de visita\, identidad visual\, portadas\, ilustración\, etc.","2010-01-01",""
"1767229498395963634",".","Expert en évaluation immobilière","","","Patrimoines à caractère familial : Acquisitions\, ventes\, déclarations fiscales\, donations\, partages\, successions - Potentiellement en support de Family Office. Financements\, apports : évaluation immobilière des valeurs de sécurité\, de garantie. Opérations de promotion\, de marchand de biens : validation des montants investis. Gestion dynamique de baux : loyers de renouvellement\, indemnités d’évictions.","1995-10-01","2019-06-01"
"5855513976496858985","...","...","","","","",""
"8455488706909410098",".",".","","","","",""
"-3896965644611227329","-","Freelancer","","","Communication and Linguistic Specialist","2014-05-01","2015-09-01"
"-1634755483973691551","-","-","","","","2020-07-01",""
"-1224783302659089538",".....","Retired","","","","2013-06-01",""
"-5050877430189031420",".","Pediatric Dentist","","","","",""
"-1797318366862122081","-","Public Health Research & Evaluation Manager BMBC","","Barnsley\, United Kingdom","Management of research programme to inform strategic development of Public Health commissioning. The role also had a strong focus on capacity building commissioners\, providers and the community/service users to self-evaluate health and social care interventions.","2012-05-01",""
"6622455522632838020","-","Buscando empleo","","","Buscando oportunidades en el ámbito de la ingeniería mecánica\, automoción\, ferrocarriles\, I+D+i\, fabricación\, diseño\, etc.","2019-01-01",""
"5582032726107840723","-","Engagement citoyen","","Maisons-Laffitte\, France","","2020-01-01","2020-03-01"
"-4666685678854333444","-","Retired","","","","",""
"5302584353771023132","-","Maternity leave","","Paris\, France","","2019-12-01",""
"-7761614934981296105",".",".","","","","",""
"-8340256410671181355","---","Participation à des colloques et journées d'études","","","- \"Exploiter un travail de corpus sur la place de l’adjectif épithète pour élaborer une progression didactique en FLE. » en collaboration avec A. Coatéval et J. Thuilier dans le cadre de la journée d’études organisée par l’U. de Neuchâtel « Corpus et grammaire(s) FLE » 14 nov. 2014. - Quelle formation linguistique pour des enseignants de FLE/FLS ? ». 2ème Congrès européen de la FIPF\, 8-10 sep. 2011\, Prague. - « Divergence et convergence d’emploi du futur simple et du futur périphrastique. ». Colloque internationale à l’Université Tor Vergata\, Rome\, « L’expression du futur dans les langues naturelles »\, 22- 24 juin 2011. - « De la construction d’un lectorat imaginaire à celle d’une grammaire ».Université Paul Valéry à Montpellier – DIPRALANG. « Comment peut-on écrire une grammaire ? »\, en collaboration avec A. Coatéval\, 13 -14 janv. 2011. - « Espace et temps dans la désignation par le verbe »\, Colloque de Gabès Tunisie\, 5ème rencontre de sémantique et pragmatique\, 22-24 avril 2009. - « La multiplicité des effets de sens met-elle à mal la relation entre les domaines de la morphologie et de la sémantique ? » VIIIè Congrès international de Linguistique Française\, 25-27 septembre 2008\, U. d’Oviedo\, Espagne. - « La notion de « valeur modale » est-elle pertinente pour l’analyse des temps verbaux ? » Symposium de l'AFLS à l'U. de Boulogne-sur-Mer « Le français sous tous ses aspects »\, 3-5 septembre 2007. - \"Difficultés linguistiques des apprenants chinois : les variations morphologiques.\" Colloque de l'Ecole Polytechnique- Paris \"Diversités culturelles et apprentissage du FLE\"\, 10-11 septembre 2004. - \"Le bouquet de Ø fleurs. Ce Ø signifie-t-il l'indétermination ou l'indéfinition?\" Colloque de l'AFLS à l'U. d'Aston - Birmingham : \"Si le français m'était conté\"\, 3-5 sep. 2004. - \"Pour une autre approche du futur et du conditionnel\"\, Colloque du LIRL - U. Rennes 2. \"L'hypothèse de la bi-axialité\". En collaboration avec A. Coatéval. Juin 2002.","2002-01-01","2012-01-01"
"-3864241898495371879","_","Actriz","","","","",""
"6354704709082551081",".","Freelance Interior Designer","","London\, United Kingdom","","2017-04-01",""
"7757205389511867184","-","Art Psychotherapist","","","","2018-06-01",""
"-5544915444647503587","?","?","","","","",""
"-2558714616614144862","-","Intern at a family office","","","","2018-02-01","2018-05-01"
"4243518039678810541",".","preparateur en pharmacie","","","","2009-01-01",""
"1044494301253192694","*","*","","","","",""
"5068295229236218072","","فني ميكانيكا","","","","",""
"2952969016851243786",".",".","","","","",""
"2250286718378780337","?","?","","","","2002-01-01","2008-01-01"
"1219991767842687329","...","Manager","","","","2014-01-01",""
"8445603135339622040","??","PM","","","","2014-09-01",""
"-4885803519347068368","...","ART /peintures sur demande/","","","","1996-01-01",""
"-5698527915048360645","-","Independent telecommunicfations professional","","","","2009-04-01",""
"-546748713282619508","-","Looking for jobs","","","","2008-01-01",""
"2524798757996405817","","Advisor\, Public Relations & Corporate Communications","","Athens\, Greece","Worked as consultant/freelancer for businesses and not-for-profits based in Greece\, including Braincandy and MyPublics. My work focused on public relations\, and corporate communications. Public Relations | Corporate Communications","2008-01-01","2010-01-01"
"-729292742638637500","-","Filmdirector","","","","2015-10-01",""
"-185116105943135075",".","unemployed","","","","",""
"-2921619986837518964","-","Covid-extended Sabbatical","","Sydney\, Australia","","2019-08-01",""
"1704252929969100052","-","SW Designer / Tester","","","","",""
"-853701945612511958",".","Desenvolvimento de projetos","","","","2019-08-01",""
"-3063014701976846619","...","Independent Entrepreneur","","","","2011-01-01",""
"-6246333101338003649","","dqdqdqdq","","","","",""
"5530149001188091493",".","Private Tutor","","","Tutoring elementary and secondary students in various subjects. Subject areas: Reading\, English\, and History.","2014-06-01","2016-12-01"
"6605665922096088274","-----","-----","","","","",""
"-4777299958868446048","-","Freelance translator","","Bucharest\, Romania","English\, French\, Dutch\, Spanish\, Portuguese","1997-01-01","1998-10-01"
"7135227811079676111","\,","\,","","","","2012-11-01",""
"-8425621560685052261","...","Experienced advisor","","","Na mijn professionele carriere is het nu tijd om van het leven te genieten ! Ik wil echter daarnaast zeer graag op vrijwillige basis mijn jarenlange ervaring & kennis delen met bedrijven en ge-intereseerde organisaties. Lid van het Dagelijks Bestuur \, het HR comitè en de Raad Van Bestuur van de Wase Werkplaats. After my professional carrier it's now time for new things \, first of all we enjoy live every day !! But I also want to share my broad business expierence & knowledge with interested companies and organizations \, this as a free-lancer & on a non profit voluntairy basis .","2015-03-01",""
"-8205510842983535610","-","Market Structure Consultant","","London\, United Kingdom","Vega Chi - Board Advisor Equiduct - Post Trade Strategy CorFinancial - Strategic development","2012-05-01","2013-02-01"
"7088342963237862296","-","Electrician","","","","",""
"-2784168958813439188","/","Écrivain","","Aix en Provence\, France","Nicole CHEVERNEY née en 1953 est romancière\, auteure de plusieurs ouvrages consacrés à la Provence historique. Prix de l'Académie de Provence 2008 avec un roman sur La Grande Peste de 1720\, à Marseille\, conférencière\, elle écrit étalement des essais critiques sur notre société moderne. Elle prépare actuellement un ouvrage consacré à la Chine.","1980-01-01",""
"-3979991293982361914","","Children's Writer","","Essex\, United Kingdom","Catherine Emmett writes children's picture books. She specialises in rhyming picture books and her debut book\, 'King of the Swamp' is a Waterstones Bestseller.","2017-07-01",""
"-2703204995192532184","~~~","Document Control Specialist -- between jobs","","Walnut Creek\, CA","I am seeking a Document Control position utilizing my vast experience and talents for operating and maintaining Document Control systems. In my proofreading and editing\, I am a stickler for ensuring consistency of usage of terminology\, and pride myself in a job well done with each document I handle. I also am experienced with various EDMS programs\, and I am quite adept at routing documents electronically.","2014-10-01","2017-03-01"
"-1988637274125395454","...","...","","","","2004-01-01",""
"-5141233821264247560","—","Palveluohjaaja Housekeeping dept. Hotel Kämp","","Helsinki Area\, Finland","","2015-09-01",""
"4526431579660890978","?","?","","","","1995-01-01","2003-01-01"
"-7216437385653341110","-","Currently seeking new challenges","","","","2012-09-01","2013-05-01"
"3360886624547914074","...","Ingenieur","","","","",""
"-4068301102500672958","--","Consultant","","","","2012-01-01",""
"6391060488225438028",".","Recruitment Specialist","","","","",""
"4142364114706468577","-","Independent ICT consultant","","Florence\, Italy","ICT project management\, software development\, teaching and ICT support for several customers in Florence Area.","2001-02-01","2009-07-01"
"-1376270978707960756","?????","asistente social","","","","",""
"-1039867358665759","...","Congès Maternité","","","","2018-09-01","2020-01-01"
"-7771523669840435912","","Profesora de clases particulares","","","","2013-09-01","2018-09-01"
"-2232277733467653371",".","reconversion professionnelle","","Region de Lyon\, France","","2017-11-01","2018-11-01"
"1323053609749396415","…","Ladeninhaberin\, Verkäuferin","","","Second Hand u. Neu\, Tonträger\, Kleidung\, u.a.","1999-01-01","1999-01-01"
"-6047727990061624264",".",".","","","","",""
"-8477171761688981833","","Hospital De Faro/ Hospital D-Estefanea Volunteer","","","Assisting within the children's department * Feeding and changing of clothes * Participating in activities and games * Providing beauty therapy days","2003-01-01","2008-01-01"
"714770843688968240",".","Freelancer Consultant","","","","2015-10-01",""
"-4924997357698225313","-","Bewerbungsphase","","Munchen und Umgebung\, Germany","• Erlernen von SolidWorks\, Java und PowerShell • Programmierung eines Microcontrollers • Auffrischen der Italienischkenntnisse","2020-06-01",""
"3810054393805341061","","En création d'entreprise","","Le Mans\, France","","2020-05-01",""
"1458119852958278181","-","-","","","Comercial\, asesoramiento y captación.","",""
"1797477513806585301","-","-","","","","",""
"9030522217489516413","-","Maternity Leave","","","","2019-06-01","2020-09-01"
"7509179972057458979",".","Co-owner of !do Engagement Jewellery","","Cape Town\, South Africa","Custom made jewellery\, specialising in diamonds. www.ido-jewellery.com/","2013-10-01",""
"3705241122910745706",";;;","IT Consultant","","","","2009-03-01","2010-07-01"
"3582873266915855729","-","Retraité","","","","2015-07-01",""
"-5694350169593704010","..","Leader during Unesco Camp\, Translator\, Teacher","","Poland","","2003-09-01","2006-06-01"
"2961299949471253061",".","Freelance violiste","","","","1980-01-01",""
"-2284131783627929327","-","PM System Manager","","","","",""
"-3978401494713963140","-","Berufliche Neuorientierung","","Dortmund und Umgebung\, Germany","Berufliche Neuorientierung nach Übernahme Hussel GmbH durch Wettbewerber Arko GmbH\, verbunden mit massivem Stellenabbau","2019-10-01","2020-05-01"
"-3797833518373886849","-","Licensed Practical Nurse","","","","2015-05-01","2017-11-01"
"-5538872120902806902",".","Jefe de equipo","","","","2018-10-01",""
"1553078482790167471","_","Tender Management HVDC projects","","","","2014-01-01","2020-01-01"
"-8151811099975337301","_","Buscando Trabajo","","Sevilla\, Spain","","2020-10-01",""
"-7066827754677081525",".","Murermester","","","","2019-12-01",""
"3155624048559291013","--------------","Billing Manager","","","","2016-10-01",""
"-47177345443231805","-","Dentist assistant","","","","",""
"-9178646237218195634","*","Barsel (1)","","","","2016-01-01","2017-01-01"
"3612355361714181312","...","Biographe","","","","2013-01-01",""
"-1925788278666828590","-","Artist","","","Personal art practice. Select works can be seen in website below. Experience includes drawing\, sculpture\, painting\, photography\, and digital media.","2009-01-01",""
"5665009493702243579",".","CEO Geschäftsführer","","","","2017-11-01",""
"-2128843084736563556","..","باحث عن عمل","","","","2018-06-01",""
"5802102416990283960",".","Selvstændig tømrer","","","Selvstændig tømrervirksomhed","2015-04-01","2015-08-01"
"4556712308834838417",".","Delineante freelance","","Galicia\, Spain","Elaboración de levamientos planimétricos para la agencia inmobiliaria Rey. Realización de expedientes para obras menores: licencias de apertura\, renovación de cubiertas. Levamientos planimétricos para la regularización de explotaciones agropecuarias y expedientes catastrales. Diseño de galería y puerta de acceso para la renovación de la fachada de una edificación existente. Diseño de amueblamiento funcional con realización de despieces para corte.","2000-01-01",""
"-2958338158268051588","-","Architecte free lance","","","","1999-01-01","2001-01-01"
"-7553669804045005109","-","Produktentwickler","","","Produktentwicklung und Artikelkonstruktion Rapid Prototyping Lieferantenmanagement Patentbetreuung","2006-01-01","2017-01-01"
"6801282700412682460","-----------","-------","","","","",""
"2741932656669527021","/","Freelance Graphic Designer","","Munchen und Umgebung\, Germany","","2013-08-01","2016-04-01"
"8265194457913113302","./.","Ruhestand","","","","",""
"-1606966337968437873","*","*","","","","",""
"-7150871324685672145",".",".","","","","",""
"-8085762748160271496","*","Teacher","","","","",""
"6707566344120357222","*","AD\, Photo Editor\, Audio Describer","","","","1997-09-01",""
"-2944995559889913644","-","Berufliche Neuorientierung inkl. Studium BWL HF\, HSO Thun","","","","2019-08-01",""
"-2962503110524213199","*","planner","","","","2013-02-01",""
"-5326064403073371377","-","-","","","","",""
"-4514054116956347688","-","-","","","","",""
"-1135089559706866963","","Employee","","Gatwick Airport\, United Kingdom","","2007-10-01","2016-01-01"
"7793959686278450485","..","In search of new opportunity","","","","2018-01-01",""
"396394133935559113","...","Père au foyer actif !","","","J'ai désiré profiter pleinement de mon rôle de papa et de la présence de mon nouveau né: ma fille. Sans doute l'année où j'ai le plus appris ! Cela ne m'a pas empêché de rester attentif au monde de l'innovation numérique\, à entretenir mon réseau\, à suivre un groupe de développement personnel et à obtenir une certification en gestion de projet !","2015-12-01","2017-08-01"
"-3138295089899254174","*","Medizinprodukteberater","","","","",""
"-3933580956567837502","-","-","","","","",""
"-5150058762012169829","-","Architect","","Berlin Area\, Germany","","2014-12-01",""
"3587742164343241974","...","..","","AVINYO","","1987-11-01","2011-04-01"
"3017550372628370356","-","Jinete","","Spain","","2008-01-01",""
"2917741540747409554","-","Dry Stone Dyker (Seasonal)","","","","2007-06-01","2015-09-01"
"-4585090956978129897","...","Kartograph","","","","",""
"8068751195124796778","-","Assistent","","Steyregg\, Austria","","2012-12-01","2014-07-01"
"7921237593511874656","*******","administrative","","","","1972-03-01",""
"4724506197596969563",".","Cosmetologist","","","","2012-01-01",""
"7025241659761334742","***","Abogada","","","","2011-12-01",""
"-8837358596671517388",".",".","","","","",""
"-1053422565364703284","--","Diseñador Freelancer","","","Freelancer / Diseño Gráfico / Arquitectura 3D","2013-05-01",""
"8599147291434712217",".","Retired (beyond any shadow of doubt!)","","Surrey\, Canada","And in reality have been for a long time now. Now renovating 2nd house.","2019-05-01",""
"-2281491635739708075","---","Retirement","","Germany","","2018-06-01",""
